Najwa already analysed this one.
good data but confusing activation energies
can use to convert date serial number to seconds elapsed


Time(YYYY-MM-DD HH-MM-SS)	 Date Serial Number 	 Potential (Volts)	 Temperature(Cesius)
2.0140506161515e+013	7.357256772569445e+005		1.6468928855507e+002
2.0140506161516e+013	7.357256772685185e+005		1.6469180792382e+002
2.0140506161516e+013	7.357256772685185e+005		1.6468928855507e+002
2.0140506161517e+013	7.357256772800926e+005		1.6469432729162e+002
2.0140506161517e+013	7.357256772800926e+005		1.6469432729162e+002
2.0140506161518e+013	7.357256772916666e+005		1.6468928855507e+002
2.0140506161518e+013	7.357256772916666e+005		1.6468928855507e+002
2.0140506161519e+013	7.357256773032408e+005		1.6469684665847e+002
2.0140506161519e+013	7.357256773032408e+005		1.6468928855507e+002
2.0140506161520e+013	7.357256773148148e+005		1.6469180792382e+002
2.0140506161520e+013	7.357256773148148e+005		1.6468928855507e+002
2.0140506161521e+013	7.357256773263889e+005		1.6468676918537e+002
2.0140506161521e+013	7.357256773263889e+005		1.6468424981472e+002
2.0140506161522e+013	7.357256773379630e+005		1.6468424981472e+002
2.0140506161522e+013	7.357256773379630e+005		1.6468424981472e+002
2.0140506161523e+013	7.357256773495370e+005		1.6468676918537e+002
2.0140506161523e+013	7.357256773495370e+005		1.6468676918537e+002
2.0140506161524e+013	7.357256773611112e+005		1.6468173044312e+002
2.0140506161524e+013	7.357256773611112e+005		1.6468173044312e+002
2.0140506161525e+013	7.357256773726852e+005		1.6468173044312e+002
2.0140506161525e+013	7.357256773726852e+005		1.6468424981472e+002
2.0140506161526e+013	7.357256773842593e+005		1.6468676918537e+002
2.0140506161526e+013	7.357256773842593e+005		1.6468173044312e+002
2.0140506161527e+013	7.357256773958333e+005		1.6468173044312e+002
2.0140506161527e+013	7.357256773958333e+005		1.6467669169707e+002
2.0140506161528e+013	7.357256774074074e+005		1.6468173044312e+002
2.0140506161528e+013	7.357256774074074e+005		1.6467669169707e+002
2.0140506161529e+013	7.357256774189815e+005		1.6467921107057e+002
2.0140506161529e+013	7.357256774189815e+005		1.6467669169707e+002
2.0140506161530e+013	7.357256774305556e+005		1.6467921107057e+002
2.0140506161530e+013	7.357256774305556e+005		1.6467417232263e+002
2.0140506161531e+013	7.357256774421296e+005		1.6467669169707e+002
2.0140506161531e+013	7.357256774421296e+005		1.6467417232263e+002
2.0140506161532e+013	7.357256774537037e+005		1.6467417232263e+002
2.0140506161532e+013	7.357256774537037e+005		1.6466913357088e+002
2.0140506161533e+013	7.357256774652777e+005		1.6468173044312e+002
2.0140506161533e+013	7.357256774652777e+005		1.6467165294723e+002
2.0140506161534e+013	7.357256774768519e+005		1.6467669169707e+002
2.0140506161535e+013	7.357256774884260e+005		1.6467165294723e+002
2.0140506161535e+013	7.357256774884260e+005		1.6467669169707e+002
2.0140506161536e+013	7.357256775000000e+005		1.6467165294723e+002
2.0140506161536e+013	7.357256775000000e+005		1.6467165294723e+002
2.0140506161537e+013	7.357256775115741e+005		1.6467417232263e+002
2.0140506161537e+013	7.357256775115741e+005		1.6466913357088e+002
2.0140506161538e+013	7.357256775231481e+005		1.6466661419358e+002
2.0140506161538e+013	7.357256775231481e+005		1.6466913357088e+002
2.0140506161539e+013	7.357256775347223e+005		1.6466661419358e+002
2.0140506161539e+013	7.357256775347223e+005		1.6467165294723e+002
2.0140506161540e+013	7.357256775462963e+005		1.6466661419358e+002
2.0140506161540e+013	7.357256775462963e+005		1.6466913357088e+002
2.0140506161541e+013	7.357256775578704e+005		1.6466661419358e+002
2.0140506161541e+013	7.357256775578704e+005		1.6466661419358e+002
2.0140506161542e+013	7.357256775694444e+005		1.6466913357088e+002
2.0140506161542e+013	7.357256775694444e+005		1.6466661419358e+002
2.0140506161543e+013	7.357256775810185e+005		1.6466913357088e+002
2.0140506161543e+013	7.357256775810185e+005		1.6466913357088e+002
2.0140506161544e+013	7.357256775925926e+005		1.6466661419358e+002
2.0140506161544e+013	7.357256775925926e+005		1.6466661419358e+002
2.0140506161545e+013	7.357256776041667e+005		1.6465905605599e+002
2.0140506161545e+013	7.357256776041667e+005		1.6466661419358e+002
2.0140506161546e+013	7.357256776157407e+005		1.6466409481533e+002
2.0140506161546e+013	7.357256776157407e+005		1.6466661419358e+002
2.0140506161547e+013	7.357256776273148e+005		1.6465905605599e+002
2.0140506161547e+013	7.357256776273148e+005		1.6466661419358e+002
2.0140506161548e+013	7.357256776388889e+005		1.6466157543614e+002
2.0140506161548e+013	7.357256776388889e+005		1.6466409481533e+002
2.0140506161549e+013	7.357256776504630e+005		1.6466661419358e+002
2.0140506161549e+013	7.357256776504630e+005		1.6466157543614e+002
2.0140506161550e+013	7.357256776620371e+005		1.6466661419358e+002
2.0140506161550e+013	7.357256776620371e+005		1.6466157543614e+002
2.0140506161551e+013	7.357256776736111e+005		1.6466157543614e+002
2.0140506161551e+013	7.357256776736111e+005		1.6466157543614e+002
2.0140506161552e+013	7.357256776851852e+005		1.6465905605599e+002
2.0140506161552e+013	7.357256776851852e+005		1.6466409481533e+002
2.0140506161553e+013	7.357256776967592e+005		1.6466409481533e+002
2.0140506161553e+013	7.357256776967592e+005		1.6466913357088e+002
2.0140506161554e+013	7.357256777083334e+005		1.6466409481533e+002
2.0140506161554e+013	7.357256777083334e+005		1.6466661419358e+002
2.0140506161555e+013	7.357256777199074e+005		1.6466409481533e+002
2.0140506161555e+013	7.357256777199074e+005		1.6467165294723e+002
2.0140506161556e+013	7.357256777314815e+005		1.6466913357088e+002
2.0140506161556e+013	7.357256777314815e+005		1.6467417232263e+002
2.0140506161557e+013	7.357256777430555e+005		1.6466913357088e+002
2.0140506161558e+013	7.357256777546296e+005		1.6466661419358e+002
2.0140506161558e+013	7.357256777546296e+005		1.6466409481533e+002
2.0140506161559e+013	7.357256777662037e+005		1.6466157543614e+002
2.0140506161559e+013	7.357256777662037e+005		1.6466913357088e+002
2.0140506161600e+013	7.357256777777778e+005		1.6466157543614e+002
2.0140506161600e+013	7.357256777777778e+005		1.6466661419358e+002
2.0140506161601e+013	7.357256777893519e+005		1.6465905605599e+002
2.0140506161601e+013	7.357256777893519e+005		1.6466157543614e+002
2.0140506161602e+013	7.357256778009259e+005		1.6465653667489e+002
2.0140506161602e+013	7.357256778009259e+005		1.6466409481533e+002
2.0140506161603e+013	7.357256778125000e+005		1.6465653667489e+002
2.0140506161603e+013	7.357256778125000e+005		1.6465905605599e+002
2.0140506161604e+013	7.357256778240741e+005		1.6466661419358e+002
2.0140506161604e+013	7.357256778240741e+005		1.6466661419358e+002
2.0140506161605e+013	7.357256778356482e+005		1.6466409481533e+002
2.0140506161605e+013	7.357256778356482e+005		1.6466409481533e+002
2.0140506161606e+013	7.357256778472222e+005		1.6466661419358e+002
2.0140506161606e+013	7.357256778472222e+005		1.6466409481533e+002
2.0140506161607e+013	7.357256778587963e+005		1.6466157543614e+002
2.0140506161607e+013	7.357256778587963e+005		1.6466661419358e+002
2.0140506161608e+013	7.357256778703703e+005		1.6460043112035e+002
2.0140506161608e+013	7.357256778703703e+005		1.6466157543614e+002
2.0140506161609e+013	7.357256778819445e+005		1.6466157543614e+002
2.0140506161609e+013	7.357256778819445e+005		1.6465905605599e+002
2.0140506161610e+013	7.357256778935185e+005		1.6465905605599e+002
2.0140506161610e+013	7.357256778935185e+005		1.6466409481533e+002
2.0140506161611e+013	7.357256779050926e+005		1.6466409481533e+002
2.0140506161611e+013	7.357256779050926e+005		1.6465653667489e+002
2.0140506161612e+013	7.357256779166666e+005		1.6466157543614e+002
2.0140506161612e+013	7.357256779166666e+005		1.6466409481533e+002
2.0140506161613e+013	7.357256779282407e+005		1.6465905605599e+002
2.0140506161613e+013	7.357256779282407e+005		1.6460295052263e+002
2.0140506161614e+013	7.357256779398149e+005		1.6465905605599e+002
2.0140506161614e+013	7.357256779398149e+005		1.6460295052263e+002
2.0140506161615e+013	7.357256779513889e+005		1.6466409481533e+002
2.0140506161615e+013	7.357256779513889e+005		1.6465653667489e+002
2.0140506161616e+013	7.357256779629630e+005		1.6465905605599e+002
2.0140506161616e+013	7.357256779629630e+005		1.6466157543614e+002
2.0140506161617e+013	7.357256779745370e+005		1.6466409481533e+002
2.0140506161617e+013	7.357256779745370e+005		1.6465653667489e+002
2.0140506161618e+013	7.357256779861111e+005		1.6466157543614e+002
2.0140506161618e+013	7.357256779861111e+005		1.6466157543614e+002
2.0140506161619e+013	7.357256779976852e+005		1.6460546992395e+002
2.0140506161619e+013	7.357256779976852e+005		1.6465905605599e+002
2.0140506161620e+013	7.357256780092593e+005		1.6466157543614e+002
2.0140506161621e+013	7.357256780208333e+005		1.6466157543614e+002
2.0140506161621e+013	7.357256780208333e+005		1.6465401729284e+002
2.0140506161622e+013	7.357256780324074e+005		1.6466157543614e+002
2.0140506161622e+013	7.357256780324074e+005		1.6466661419358e+002
2.0140506161623e+013	7.357256780439814e+005		1.6466157543614e+002
2.0140506161623e+013	7.357256780439814e+005		1.6466157543614e+002
2.0140506161624e+013	7.357256780555556e+005		1.6459791171713e+002
2.0140506161624e+013	7.357256780555556e+005		1.6465653667489e+002
2.0140506161625e+013	7.357256780671297e+005		1.6465905605599e+002
2.0140506161625e+013	7.357256780671297e+005		1.6460043112035e+002
2.0140506161626e+013	7.357256780787037e+005		1.6465401729284e+002
2.0140506161626e+013	7.357256780787037e+005		1.6465653667489e+002
2.0140506161627e+013	7.357256780902778e+005		1.6464897852590e+002
2.0140506161627e+013	7.357256780902778e+005		1.6459539231295e+002
2.0140506161628e+013	7.357256781018518e+005		1.6465401729284e+002
2.0140506161628e+013	7.357256781018518e+005		1.6465401729284e+002
2.0140506161629e+013	7.357256781134260e+005		1.6465905605599e+002
2.0140506161629e+013	7.357256781134260e+005		1.6459791171713e+002
2.0140506161630e+013	7.357256781250000e+005		1.6465905605599e+002
2.0140506161630e+013	7.357256781250000e+005		1.6465401729284e+002
2.0140506161631e+013	7.357256781365741e+005		1.6465401729284e+002
2.0140506161631e+013	7.357256781365741e+005		1.6465149790984e+002
2.0140506161632e+013	7.357256781481481e+005		1.6459287290783e+002
2.0140506161632e+013	7.357256781481481e+005		1.6459539231295e+002
2.0140506161633e+013	7.357256781597222e+005		1.6459791171713e+002
2.0140506161633e+013	7.357256781597222e+005		1.6458783409472e+002
2.0140506161634e+013	7.357256781712963e+005		1.6459791171713e+002
2.0140506161634e+013	7.357256781712963e+005		1.6459287290783e+002
2.0140506161635e+013	7.357256781828704e+005		1.6464897852590e+002
2.0140506161635e+013	7.357256781828704e+005		1.6464897852590e+002
2.0140506161636e+013	7.357256781944444e+005		1.6464897852590e+002
2.0140506161636e+013	7.357256781944444e+005		1.6459035350175e+002
2.0140506161637e+013	7.357256782060185e+005		1.6458531468673e+002
2.0140506161637e+013	7.357256782060185e+005		1.6458279527780e+002
2.0140506161638e+013	7.357256782175927e+005		1.6458531468673e+002
2.0140506161638e+013	7.357256782175927e+005		1.6458531468673e+002
2.0140506161639e+013	7.357256782291667e+005		1.6458783409472e+002
2.0140506161639e+013	7.357256782291667e+005		1.6458783409472e+002
2.0140506161640e+013	7.357256782407408e+005		1.6458027586791e+002
2.0140506161640e+013	7.357256782407408e+005		1.6458531468673e+002
2.0140506161641e+013	7.357256782523148e+005		1.6464645914100e+002
2.0140506161641e+013	7.357256782523148e+005		1.6458531468673e+002
2.0140506161642e+013	7.357256782638889e+005		1.6458783409472e+002
2.0140506161642e+013	7.357256782638889e+005		1.6458531468673e+002
2.0140506161643e+013	7.357256782754629e+005		1.6463638159189e+002
2.0140506161644e+013	7.357256782870371e+005		1.6458279527780e+002
2.0140506161644e+013	7.357256782870371e+005		1.6464393975515e+002
2.0140506161645e+013	7.357256782986111e+005		1.6463890098060e+002
2.0140506161645e+013	7.357256782986111e+005		1.6458279527780e+002
2.0140506161646e+013	7.357256783101852e+005		1.6463638159189e+002
2.0140506161646e+013	7.357256783101852e+005		1.6457775645707e+002
2.0140506161647e+013	7.357256783217592e+005		1.6458027586791e+002
2.0140506161647e+013	7.357256783217592e+005		1.6457775645707e+002
2.0140506161648e+013	7.357256783333333e+005		1.6457523704528e+002
2.0140506161648e+013	7.357256783333333e+005		1.6463386220224e+002
2.0140506161649e+013	7.357256783449074e+005		1.6457523704528e+002
2.0140506161649e+013	7.357256783449074e+005		1.6457019821885e+002
2.0140506161650e+013	7.357256783564815e+005		1.6457523704528e+002
2.0140506161650e+013	7.357256783564815e+005		1.6457271763254e+002
2.0140506161651e+013	7.357256783680556e+005		1.6462882342008e+002
2.0140506161651e+013	7.357256783680556e+005		1.6457019821885e+002
2.0140506161652e+013	7.357256783796296e+005		1.6457523704528e+002
2.0140506161652e+013	7.357256783796296e+005		1.6457523704528e+002
2.0140506161653e+013	7.357256783912038e+005		1.6463134281164e+002
2.0140506161653e+013	7.357256783912038e+005		1.6462630402758e+002
2.0140506161654e+013	7.357256784027778e+005		1.6457019821885e+002
2.0140506161654e+013	7.357256784027778e+005		1.6457019821885e+002
2.0140506161655e+013	7.357256784143519e+005		1.6456767880420e+002
2.0140506161655e+013	7.357256784143519e+005		1.6456515938860e+002
2.0140506161656e+013	7.357256784259259e+005		1.6457271763254e+002
2.0140506161656e+013	7.357256784259259e+005		1.6457271763254e+002
2.0140506161657e+013	7.357256784375000e+005		1.6457019821885e+002
2.0140506161657e+013	7.357256784375000e+005		1.6457019821885e+002
2.0140506161658e+013	7.357256784490740e+005		1.6456767880420e+002
2.0140506161658e+013	7.357256784490740e+005		1.6457019821885e+002
2.0140506161659e+013	7.357256784606482e+005		1.6457271763254e+002
2.0140506161659e+013	7.357256784606482e+005		1.6456767880420e+002
2.0140506161700e+013	7.357256784722222e+005		1.6457019821885e+002
2.0140506161700e+013	7.357256784722222e+005		1.6456767880420e+002
2.0140506161701e+013	7.357256784837963e+005		1.6456515938860e+002
2.0140506161701e+013	7.357256784837963e+005		1.6456767880420e+002
2.0140506161702e+013	7.357256784953703e+005		1.6456515938860e+002
2.0140506161702e+013	7.357256784953703e+005		1.6456767880420e+002
2.0140506161703e+013	7.357256785069444e+005		1.6456515938860e+002
2.0140506161703e+013	7.357256785069444e+005		1.6456767880420e+002
2.0140506161704e+013	7.357256785185186e+005		1.6457271763254e+002
2.0140506161704e+013	7.357256785185186e+005		1.6456767880420e+002
2.0140506161705e+013	7.357256785300926e+005		1.6456767880420e+002
2.0140506161706e+013	7.357256785416667e+005		1.6456515938860e+002
2.0140506161706e+013	7.357256785416667e+005		1.6456767880420e+002
2.0140506161707e+013	7.357256785532407e+005		1.6456515938860e+002
2.0140506161707e+013	7.357256785532407e+005		1.6456515938860e+002
2.0140506161708e+013	7.357256785648149e+005		1.6456263997205e+002
2.0140506161708e+013	7.357256785648149e+005		1.6456515938860e+002
2.0140506161709e+013	7.357256785763889e+005		1.6456515938860e+002
2.0140506161709e+013	7.357256785763889e+005		1.6456263997205e+002
2.0140506161710e+013	7.357256785879630e+005		1.6456515938860e+002
2.0140506161710e+013	7.357256785879630e+005		1.6456263997205e+002
2.0140506161711e+013	7.357256785995370e+005		1.6456515938860e+002
2.0140506161711e+013	7.357256785995370e+005		1.6456767880420e+002
2.0140506161712e+013	7.357256786111111e+005		1.6456012055454e+002
2.0140506161712e+013	7.357256786111111e+005		1.6456012055454e+002
2.0140506161713e+013	7.357256786226851e+005		1.6456012055454e+002
2.0140506161713e+013	7.357256786226851e+005		1.6456515938860e+002
2.0140506161714e+013	7.357256786342593e+005		1.6456012055454e+002
2.0140506161714e+013	7.357256786342593e+005		1.6455760113609e+002
2.0140506161715e+013	7.357256786458333e+005		1.6456012055454e+002
2.0140506161715e+013	7.357256786458333e+005		1.6456515938860e+002
2.0140506161716e+013	7.357256786574074e+005		1.6456012055454e+002
2.0140506161716e+013	7.357256786574074e+005		1.6456515938860e+002
2.0140506161717e+013	7.357256786689815e+005		1.6456515938860e+002
2.0140506161717e+013	7.357256786689815e+005		1.6456263997205e+002
2.0140506161718e+013	7.357256786805556e+005		1.6456263997205e+002
2.0140506161718e+013	7.357256786805556e+005		1.6455508171668e+002
2.0140506161719e+013	7.357256786921297e+005		1.6455760113609e+002
2.0140506161719e+013	7.357256786921297e+005		1.6456012055454e+002
2.0140506161720e+013	7.357256787037037e+005		1.6456515938860e+002
2.0140506161720e+013	7.357256787037037e+005		1.6455760113609e+002
2.0140506161721e+013	7.357256787152778e+005		1.6456012055454e+002
2.0140506161721e+013	7.357256787152778e+005		1.6456012055454e+002
2.0140506161722e+013	7.357256787268518e+005		1.6455760113609e+002
2.0140506161722e+013	7.357256787268518e+005		1.6456012055454e+002
2.0140506161723e+013	7.357256787384260e+005		1.6455508171668e+002
2.0140506161723e+013	7.357256787384260e+005		1.6455508171668e+002
2.0140506161724e+013	7.357256787500000e+005		1.6455760113609e+002
2.0140506161724e+013	7.357256787500000e+005		1.6455508171668e+002
2.0140506161725e+013	7.357256787615741e+005		1.6455760113609e+002
2.0140506161725e+013	7.357256787615741e+005		1.6456012055454e+002
2.0140506161726e+013	7.357256787731481e+005		1.6455004287500e+002
2.0140506161726e+013	7.357256787731481e+005		1.6455508171668e+002
2.0140506161727e+013	7.357256787847222e+005		1.6455256229632e+002
2.0140506161727e+013	7.357256787847222e+005		1.6455760113609e+002
2.0140506161728e+013	7.357256787962962e+005		1.6455508171668e+002
